name,status,termination,objective_value
ObjectiveFile_VaryingCost_0802022_149.csv,ok,optimal,14847849.971558863
ObjectiveFile_VaryingCost_0802022_275.csv,ok,optimal,14045548.680399854
ObjectiveFile_VaryingCost_0802022_266.csv,ok,optimal,14105296.996189326
ObjectiveFile_VaryingCost_0802022_152.csv,ok,optimal,14827933.866295705
ObjectiveFile_VaryingCost_0802022_359.csv,ok,optimal,13588327.527259508
ObjectiveFile_VaryingCost_0802022_292.csv,ok,optimal,13932690.750575295
ObjectiveFile_VaryingCost_0802022_108.csv,ok,optimal,15195072.911719596
ObjectiveFile_VaryingCost_0802022_145.csv,ok,optimal,14877014.613545453
ObjectiveFile_VaryingCost_0802022_113.csv,ok,optimal,15150768.291836556
ObjectiveFile_VaryingCost_0802022_261.csv,ok,optimal,14138490.504961258
ObjectiveFile_VaryingCost_0802022_195.csv,ok,optimal,14542469.69085711
ObjectiveFile_VaryingCost_0802022_233.csv,ok,optimal,14324374.154084064
ObjectiveFile_VaryingCost_0802022_129.csv,ok,optimal,15009900.508282294
ObjectiveFile_VaryingCost_0802022_126.csv,ok,optimal,15035576.280140648
ObjectiveFile_VaryingCost_0802022_178.csv,ok,optimal,14655327.620681673
ObjectiveFile_VaryingCost_0802022_146.csv,ok,optimal,14868709.245124402
ObjectiveFile_VaryingCost_0802022_396.csv,ok,optimal,13327393.546108857
ObjectiveFile_VaryingCost_0802022_391.csv,ok,optimal,13360587.054880785
ObjectiveFile_VaryingCost_0802022_68.csv,ok,optimal,15285273.10240037
ObjectiveFile_VaryingCost_0802022_121.csv,ok,optimal,15079880.900023691
ObjectiveFile_VaryingCost_0802022_211.csv,ok,optimal,14470425.592680557
ObjectiveFile_VaryingCost_0802022_150.csv,ok,optimal,14841211.26980448
ObjectiveFile_VaryingCost_0802022_340.csv,ok,optimal,13751119.920944478
ObjectiveFile_VaryingCost_0802022_206.csv,ok,optimal,14510367.62546267
ObjectiveFile_VaryingCost_0802022_277.csv,ok,optimal,14032271.27689108
ObjectiveFile_VaryingCost_0802022_53.csv,ok,optimal,15376778.62871616
ObjectiveFile_VaryingCost_0802022_75.csv,ok,optimal,15242570.523453005
ObjectiveFile_VaryingCost_0802022_30.csv,ok,optimal,15517087.10240037
ObjectiveFile_VaryingCost_0802022_67.csv,ok,optimal,15291373.470821425
ObjectiveFile_VaryingCost_0802022_305.csv,ok,optimal,14061252.260125767
ObjectiveFile_VaryingCost_0802022_257.csv,ok,optimal,14165045.311978802
ObjectiveFile_VaryingCost_0802022_279.csv,ok,optimal,14018993.87338231
ObjectiveFile_VaryingCost_0802022_124.csv,ok,optimal,15053298.128093865
ObjectiveFile_VaryingCost_0802022_76.csv,ok,optimal,15236470.15503195
ObjectiveFile_VaryingCost_0802022_209.csv,ok,optimal,14485451.520199511
ObjectiveFile_VaryingCost_0802022_323.csv,ok,optimal,13901755.62854682
ObjectiveFile_VaryingCost_0802022_301.csv,ok,optimal,14096695.9560322
ObjectiveFile_VaryingCost_0802022_375.csv,ok,optimal,13466806.28295096
ObjectiveFile_VaryingCost_0802022_134.csv,ok,optimal,14968373.666177033
ObjectiveFile_VaryingCost_0802022_176.csv,ok,optimal,14668605.024190443
ObjectiveFile_VaryingCost_0802022_368.csv,ok,optimal,13513579.211470036
ObjectiveFile_VaryingCost_0802022_11.csv,ok,optimal,15708082.476551797
ObjectiveFile_VaryingCost_0802022_281.csv,ok,optimal,14005716.469873536
ObjectiveFile_VaryingCost_0802022_210.csv,ok,optimal,14477146.15177846
ObjectiveFile_VaryingCost_0802022_314.csv,ok,optimal,13981503.944336295
ObjectiveFile_VaryingCost_0802022_240.csv,ok,optimal,14277903.241803361
ObjectiveFile_VaryingCost_0802022_39.csv,ok,optimal,15462183.786610898
ObjectiveFile_VaryingCost_0802022_12.csv,ok,optimal,15697406.524797413
ObjectiveFile_VaryingCost_0802022_173.csv,ok,optimal,14688521.129453601
ObjectiveFile_VaryingCost_0802022_376.csv,ok,optimal,13460167.581196574
ObjectiveFile_VaryingCost_0802022_62.csv,ok,optimal,15321875.312926687
ObjectiveFile_VaryingCost_0802022_99.csv,ok,optimal,15096161.681347739
ObjectiveFile_VaryingCost_0802022_345.csv,ok,optimal,13706815.301061438
