534749597126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=2 NatForest=n/a Owner=31 For_Type=801 Field_Type=801 StandSize=801 Variant=1 NumConds=1
740931898290487,All_FIA_Conditions FIA_Inv_Yr=2019 FIA_Meas_Yr=2019 State=34 Inv_Kind=1 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
740932574290487,All_FIA_Conditions FIA_Inv_Yr=2019 FIA_Meas_Yr=2019 State=34 Inv_Kind=1 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
740868999290487,All_FIA_Conditions FIA_Inv_Yr=2019 FIA_Meas_Yr=2019 State=34 Inv_Kind=1 NatForest=n/a Owner=31 For_Type=167 Field_Type=167 StandSize=167 Variant=1 NumConds=1
740869000290487,All_FIA_Conditions FIA_Inv_Yr=2019 FIA_Meas_Yr=2019 State=34 Inv_Kind=1 NatForest=n/a Owner=31 For_Type=708 Field_Type=708 StandSize=708 Variant=1 NumConds=1
740869001290487,All_FIA_Conditions FIA_Inv_Yr=2019 FIA_Meas_Yr=2019 State=34 Inv_Kind=1 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
740932649290487,All_FIA_Conditions FIA_Inv_Yr=2019 FIA_Meas_Yr=2019 State=34 Inv_Kind=1 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
740869148290487,All_FIA_Conditions FIA_Inv_Yr=2019 FIA_Meas_Yr=2019 State=34 Inv_Kind=1 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
740869149290487,All_FIA_Conditions FIA_Inv_Yr=2019 FIA_Meas_Yr=2019 State=34 Inv_Kind=1 NatForest=n/a Owner=46 For_Type=167 Field_Type=167 StandSize=167 Variant=1 NumConds=1
740932654290487,All_FIA_Conditions FIA_Inv_Yr=2019 FIA_Meas_Yr=2019 State=34 Inv_Kind=1 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
