name,status,termination,objective_value
ObjectiveFile_VaryingCost_0802022_52.csv,ok,optimal,16690146.073585773
ObjectiveFile_VaryingCost_0802022_53.csv,ok,optimal,16638551.2521572
ObjectiveFile_VaryingCost_0802022_54.csv,ok,optimal,16586956.430728631
ObjectiveFile_VaryingCost_0802022_55.csv,ok,optimal,16535361.609300056
ObjectiveFile_VaryingCost_0802022_56.csv,ok,optimal,16483766.787871486
ObjectiveFile_VaryingCost_0802022_57.csv,ok,optimal,16432171.966442917
ObjectiveFile_VaryingCost_0802022_58.csv,ok,optimal,16380577.145014344
ObjectiveFile_VaryingCost_0802022_59.csv,ok,optimal,16328982.323585773
ObjectiveFile_VaryingCost_0802022_6.csv,ok,optimal,19231426.780686814
ObjectiveFile_VaryingCost_0802022_60.csv,ok,optimal,16277387.502157202
ObjectiveFile_VaryingCost_0802022_61.csv,ok,optimal,16225792.68072863
ObjectiveFile_VaryingCost_0802022_62.csv,ok,optimal,16174197.85930006
ObjectiveFile_VaryingCost_0802022_63.csv,ok,optimal,16122603.037871486
ObjectiveFile_VaryingCost_0802022_64.csv,ok,optimal,16071008.216442915
ObjectiveFile_VaryingCost_0802022_65.csv,ok,optimal,16019413.395014342
ObjectiveFile_VaryingCost_0802022_66.csv,ok,optimal,15967818.57358577
ObjectiveFile_VaryingCost_0802022_67.csv,ok,optimal,15916223.7521572
ObjectiveFile_VaryingCost_0802022_68.csv,ok,optimal,15864628.930728627
ObjectiveFile_VaryingCost_0802022_69.csv,ok,optimal,15813034.10930006
ObjectiveFile_VaryingCost_0802022_7.csv,ok,optimal,19166105.209258243
ObjectiveFile_VaryingCost_0802022_70.csv,ok,optimal,15761439.287871487
ObjectiveFile_VaryingCost_0802022_71.csv,ok,optimal,15709844.466442913
ObjectiveFile_VaryingCost_0802022_72.csv,ok,optimal,15678934.802006446
ObjectiveFile_VaryingCost_0802022_73.csv,ok,optimal,15649130.67731973
ObjectiveFile_VaryingCost_0802022_74.csv,ok,optimal,15619326.552633012
ObjectiveFile_VaryingCost_0802022_75.csv,ok,optimal,15589522.427946297
ObjectiveFile_VaryingCost_0802022_76.csv,ok,optimal,15559718.30325958
ObjectiveFile_VaryingCost_0802022_77.csv,ok,optimal,15529914.178572863
ObjectiveFile_VaryingCost_0802022_78.csv,ok,optimal,15500110.053886147
ObjectiveFile_VaryingCost_0802022_79.csv,ok,optimal,15470305.929199426
ObjectiveFile_VaryingCost_0802022_8.csv,ok,optimal,19100783.637829676
ObjectiveFile_VaryingCost_0802022_80.csv,ok,optimal,15440501.804512708
ObjectiveFile_VaryingCost_0802022_81.csv,ok,optimal,15410697.679825993
ObjectiveFile_VaryingCost_0802022_82.csv,ok,optimal,15380893.555139277
ObjectiveFile_VaryingCost_0802022_83.csv,ok,optimal,15351089.43045256
ObjectiveFile_VaryingCost_0802022_84.csv,ok,optimal,15321285.305765841
ObjectiveFile_VaryingCost_0802022_85.csv,ok,optimal,15291481.181079125
ObjectiveFile_VaryingCost_0802022_86.csv,ok,optimal,15261677.056392409
ObjectiveFile_VaryingCost_0802022_87.csv,ok,optimal,15231872.931705695
ObjectiveFile_VaryingCost_0802022_88.csv,ok,optimal,15202068.807018977
ObjectiveFile_VaryingCost_0802022_89.csv,ok,optimal,15172264.682332259
ObjectiveFile_VaryingCost_0802022_9.csv,ok,optimal,19035462.0664011
ObjectiveFile_VaryingCost_0802022_90.csv,ok,optimal,15142460.557645546
ObjectiveFile_VaryingCost_0802022_91.csv,ok,optimal,15112656.432958826
ObjectiveFile_VaryingCost_0802022_92.csv,ok,optimal,15082852.308272108
ObjectiveFile_VaryingCost_0802022_93.csv,ok,optimal,15053048.183585394
ObjectiveFile_VaryingCost_0802022_94.csv,ok,optimal,15023244.058898676
ObjectiveFile_VaryingCost_0802022_95.csv,ok,optimal,14993439.934211962
ObjectiveFile_VaryingCost_0802022_96.csv,ok,optimal,14963635.809525246
ObjectiveFile_VaryingCost_0802022_97.csv,ok,optimal,14933831.684838524
ObjectiveFile_VaryingCost_0802022_98.csv,ok,optimal,14904027.560151806
ObjectiveFile_VaryingCost_0802022_99.csv,ok,optimal,14874223.43546509
