,Run,StandID,MgmtID,Mgmt_Cost
5,56,505,THNB,10.0
6,56,167N,PLSQ,0.0
7,56,167N,THNB,0.5438596491228069
8,56,999,PLSQ,0.0
9,56,999,AWR,5.222222222222221
10,56,999,CAR,10.0
11,56,999,NAR,10.0
12,56,999,SAR,10.0
13,56,608,PLSQ,0.0
14,56,608,AWR,0.5438596491228069
0,57,167S,PLSQ,0.0
1,57,167S,THNB,0.5714285714285714
2,57,505,PLSQ,0.0
3,57,505,ASV,3.75
4,57,505,IFM,10.0
5,57,505,THNB,10.0
6,57,167N,PLSQ,0.0
7,57,167N,THNB,0.5714285714285714
8,57,999,PLSQ,0.0
9,57,999,AWR,5.333333333333333
10,57,999,CAR,10.0
11,57,999,NAR,10.0
12,57,999,SAR,10.0
13,57,608,PLSQ,0.0
14,57,608,AWR,0.5714285714285714
0,58,167S,PLSQ,0.0
1,58,167S,THNB,0.5989974937343359
2,58,505,PLSQ,0.0
3,58,505,ASV,3.833333333333333
4,58,505,IFM,10.0
5,58,505,THNB,10.0
6,58,167N,PLSQ,0.0
7,58,167N,THNB,0.5989974937343359
8,58,999,PLSQ,0.0
9,58,999,AWR,5.444444444444444
10,58,999,CAR,10.0
11,58,999,NAR,10.0
12,58,999,SAR,10.0
13,58,608,PLSQ,0.0
14,58,608,AWR,0.5989974937343359
0,59,167S,PLSQ,0.0
1,59,167S,THNB,0.6265664160401001
2,59,505,PLSQ,0.0
3,59,505,ASV,3.916666666666666
4,59,505,IFM,10.0
5,59,505,THNB,10.0
6,59,167N,PLSQ,0.0
7,59,167N,THNB,0.6265664160401001
8,59,999,PLSQ,0.0
9,59,999,AWR,5.555555555555555
10,59,999,CAR,10.0
11,59,999,NAR,10.0
12,59,999,SAR,10.0
13,59,608,PLSQ,0.0
14,59,608,AWR,0.6265664160401001
0,60,167S,PLSQ,0.0
1,60,167S,THNB,0.6541353383458646
2,60,505,PLSQ,0.0
3,60,505,ASV,4.0
4,60,505,IFM,10.0
5,60,505,THNB,10.0
6,60,167N,PLSQ,0.0
7,60,167N,THNB,0.6541353383458646
8,60,999,PLSQ,0.0
9,60,999,AWR,5.666666666666666
10,60,999,CAR,10.0
11,60,999,NAR,10.0
12,60,999,SAR,10.0
13,60,608,PLSQ,0.0
14,60,608,AWR,0.6541353383458646
0,61,167S,PLSQ,0.0
1,61,167S,THNB,0.681704260651629
2,61,505,PLSQ,0.0
3,61,505,ASV,4.083333333333333
4,61,505,IFM,10.0
5,61,505,THNB,10.0
6,61,167N,PLSQ,0.0
7,61,167N,THNB,0.681704260651629
8,61,999,PLSQ,0.0
9,61,999,AWR,5.777777777777778
10,61,999,CAR,10.0
11,61,999,NAR,10.0
12,61,999,SAR,10.0
13,61,608,PLSQ,0.0
14,61,608,AWR,0.681704260651629
0,62,167S,PLSQ,0.0
1,62,167S,THNB,0.7092731829573933
2,62,505,PLSQ,0.0
3,62,505,ASV,4.166666666666666
4,62,505,IFM,10.0
5,62,505,THNB,10.0
6,62,167N,PLSQ,0.0
7,62,167N,THNB,0.7092731829573933
8,62,999,PLSQ,0.0
9,62,999,AWR,5.888888888888888
10,62,999,CAR,10.0
11,62,999,NAR,10.0
12,62,999,SAR,10.0
13,62,608,PLSQ,0.0
14,62,608,AWR,0.7092731829573933
0,63,167S,PLSQ,0.0
1,63,167S,THNB,0.7368421052631577
2,63,505,PLSQ,0.0
3,63,505,ASV,4.25
4,63,505,IFM,10.0
5,63,505,THNB,10.0
6,63,167N,PLSQ,0.0
7,63,167N,THNB,0.7368421052631577
8,63,999,PLSQ,0.0
9,63,999,AWR,6.0
10,63,999,CAR,10.0
11,63,999,NAR,10.0
12,63,999,SAR,10.0
13,63,608,PLSQ,0.0
14,63,608,AWR,0.7368421052631577
0,64,167S,PLSQ,0.0
1,64,167S,THNB,0.7644110275689222
2,64,505,PLSQ,0.0
3,64,505,ASV,4.333333333333333
4,64,505,IFM,10.0
5,64,505,THNB,10.0
6,64,167N,PLSQ,0.0
7,64,167N,THNB,0.7644110275689222
8,64,999,PLSQ,0.0
9,64,999,AWR,6.111111111111111
10,64,999,CAR,10.0
11,64,999,NAR,10.0
12,64,999,SAR,10.0
13,64,608,PLSQ,0.0
14,64,608,AWR,0.7644110275689222
0,65,167S,PLSQ,0.0
1,65,167S,THNB,0.7919799498746867
2,65,505,PLSQ,0.0
3,65,505,ASV,4.416666666666666
4,65,505,IFM,10.0
5,65,505,THNB,10.0
6,65,167N,PLSQ,0.0
7,65,167N,THNB,0.7919799498746867
8,65,999,PLSQ,0.0
9,65,999,AWR,6.222222222222221
10,65,999,CAR,10.0
11,65,999,NAR,10.0
12,65,999,SAR,10.0
13,65,608,PLSQ,0.0
14,65,608,AWR,0.7919799498746867
0,66,167S,PLSQ,0.0
1,66,167S,THNB,0.8195488721804511
2,66,505,PLSQ,0.0
3,66,505,ASV,4.5
4,66,505,IFM,10.0
5,66,505,THNB,10.0
6,66,167N,PLSQ,0.0
7,66,167N,THNB,0.8195488721804511
8,66,999,PLSQ,0.0
9,66,999,AWR,6.333333333333333
10,66,999,CAR,10.0
11,66,999,NAR,10.0
12,66,999,SAR,10.0
13,66,608,PLSQ,0.0
14,66,608,AWR,0.8195488721804511
0,67,167S,PLSQ,0.0
1,67,167S,THNB,0.8471177944862154
2,67,505,PLSQ,0.0
3,67,505,ASV,4.583333333333333
4,67,505,IFM,10.0
5,67,505,THNB,10.0
6,67,167N,PLSQ,0.0
7,67,167N,THNB,0.8471177944862154
8,67,999,PLSQ,0.0
9,67,999,AWR,6.444444444444444
10,67,999,CAR,10.0
11,67,999,NAR,10.0
12,67,999,SAR,10.0
13,67,608,PLSQ,0.0
14,67,608,AWR,0.8471177944862154
0,68,167S,PLSQ,0.0
1,68,167S,THNB,0.8746867167919798
2,68,505,PLSQ,0.0
3,68,505,ASV,4.666666666666666
4,68,505,IFM,10.0
5,68,505,THNB,10.0
6,68,167N,PLSQ,0.0
7,68,167N,THNB,0.8746867167919798
8,68,999,PLSQ,0.0
9,68,999,AWR,6.555555555555555
10,68,999,CAR,10.0
11,68,999,NAR,10.0
12,68,999,SAR,10.0
13,68,608,PLSQ,0.0
14,68,608,AWR,0.8746867167919798
0,69,167S,PLSQ,0.0
1,69,167S,THNB,0.9022556390977443
2,69,505,PLSQ,0.0
3,69,505,ASV,4.75
4,69,505,IFM,10.0
5,69,505,THNB,10.0
6,69,167N,PLSQ,0.0
7,69,167N,THNB,0.9022556390977443
8,69,999,PLSQ,0.0
9,69,999,AWR,6.666666666666666
10,69,999,CAR,10.0
11,69,999,NAR,10.0
12,69,999,SAR,10.0
13,69,608,PLSQ,0.0
14,69,608,AWR,0.9022556390977443
0,70,167S,PLSQ,0.0
1,70,167S,THNB,0.9298245614035086
2,70,505,PLSQ,0.0
3,70,505,ASV,4.833333333333333
4,70,505,IFM,10.0
5,70,505,THNB,10.0
6,70,167N,PLSQ,0.0
7,70,167N,THNB,0.9298245614035086
8,70,999,PLSQ,0.0
9,70,999,AWR,6.777777777777778
10,70,999,CAR,10.0
11,70,999,NAR,10.0
12,70,999,SAR,10.0
13,70,608,PLSQ,0.0
14,70,608,AWR,0.9298245614035086
0,71,167S,PLSQ,0.0
1,71,167S,THNB,0.957393483709273
2,71,505,PLSQ,0.0
3,71,505,ASV,4.916666666666666
4,71,505,IFM,10.0
5,71,505,THNB,10.0
6,71,167N,PLSQ,0.0
7,71,167N,THNB,0.957393483709273
8,71,999,PLSQ,0.0
9,71,999,AWR,6.888888888888888
10,71,999,CAR,10.0
11,71,999,NAR,10.0
12,71,999,SAR,10.0
13,71,608,PLSQ,0.0
14,71,608,AWR,0.957393483709273
0,72,167S,PLSQ,0.0
1,72,167S,THNB,0.9849624060150375
2,72,505,PLSQ,0.0
3,72,505,ASV,5.0
4,72,505,IFM,10.0
5,72,505,THNB,10.0
6,72,167N,PLSQ,0.0
7,72,167N,THNB,0.9849624060150375
8,72,999,PLSQ,0.0
9,72,999,AWR,7.0
10,72,999,CAR,10.0
11,72,999,NAR,10.0
12,72,999,SAR,10.0
13,72,608,PLSQ,0.0
14,72,608,AWR,0.9849624060150375
0,73,167S,PLSQ,0.0
1,73,167S,THNB,1.0125313283208017
2,73,505,PLSQ,0.0
3,73,505,ASV,5.083333333333333
4,73,505,IFM,10.0
5,73,505,THNB,10.0
6,73,167N,PLSQ,0.0
7,73,167N,THNB,1.0125313283208017
8,73,999,PLSQ,0.0
9,73,999,AWR,7.111111111111111
10,73,999,CAR,10.0
11,73,999,NAR,10.0
12,73,999,SAR,10.0
13,73,608,PLSQ,0.0
14,73,608,AWR,1.0125313283208017
0,74,167S,PLSQ,0.0
1,74,167S,THNB,1.0401002506265664
2,74,505,PLSQ,0.0
3,74,505,ASV,5.166666666666666
4,74,505,IFM,10.0
5,74,505,THNB,10.0
6,74,167N,PLSQ,0.0
7,74,167N,THNB,1.0401002506265664
8,74,999,PLSQ,0.0
9,74,999,AWR,7.222222222222221
10,74,999,CAR,10.0
11,74,999,NAR,10.0
12,74,999,SAR,10.0
13,74,608,PLSQ,0.0
14,74,608,AWR,1.0401002506265664
0,75,167S,PLSQ,0.0
1,75,167S,THNB,1.0676691729323307
2,75,505,PLSQ,0.0
3,75,505,ASV,5.25
4,75,505,IFM,10.0
5,75,505,THNB,10.0
6,75,167N,PLSQ,0.0
7,75,167N,THNB,1.0676691729323307
8,75,999,PLSQ,0.0
9,75,999,AWR,7.333333333333332
10,75,999,CAR,10.0
11,75,999,NAR,10.0
12,75,999,SAR,10.0
13,75,608,PLSQ,0.0
14,75,608,AWR,1.0676691729323307
0,76,167S,PLSQ,0.0
1,76,167S,THNB,1.095238095238095
2,76,505,PLSQ,0.0
3,76,505,ASV,5.333333333333333
4,76,505,IFM,10.0
5,76,505,THNB,10.0
6,76,167N,PLSQ,0.0
7,76,167N,THNB,1.095238095238095
8,76,999,PLSQ,0.0
9,76,999,AWR,7.444444444444445
10,76,999,CAR,10.0
11,76,999,NAR,10.0
12,76,999,SAR,10.0
13,76,608,PLSQ,0.0
14,76,608,AWR,1.095238095238095
0,77,167S,PLSQ,0.0
1,77,167S,THNB,1.1228070175438596
2,77,505,PLSQ,0.0
3,77,505,ASV,5.416666666666666
4,77,505,IFM,10.0
5,77,505,THNB,10.0
6,77,167N,PLSQ,0.0
7,77,167N,THNB,1.1228070175438596
8,77,999,PLSQ,0.0
9,77,999,AWR,7.555555555555555
10,77,999,CAR,10.0
11,77,999,NAR,10.0
12,77,999,SAR,10.0
13,77,608,PLSQ,0.0
14,77,608,AWR,1.1228070175438596
0,78,167S,PLSQ,0.0
1,78,167S,THNB,1.1503759398496238
2,78,505,PLSQ,0.0
3,78,505,ASV,5.5
4,78,505,IFM,10.0
5,78,505,THNB,10.0
6,78,167N,PLSQ,0.0
7,78,167N,THNB,1.1503759398496238
8,78,999,PLSQ,0.0
9,78,999,AWR,7.666666666666666
10,78,999,CAR,10.0
11,78,999,NAR,10.0
12,78,999,SAR,10.0
13,78,608,PLSQ,0.0
14,78,608,AWR,1.1503759398496238
0,79,167S,PLSQ,0.0
1,79,167S,THNB,1.1779448621553885
2,79,505,PLSQ,0.0
3,79,505,ASV,5.583333333333333
4,79,505,IFM,10.0
5,79,505,THNB,10.0
6,79,167N,PLSQ,0.0
7,79,167N,THNB,1.1779448621553885
8,79,999,PLSQ,0.0
9,79,999,AWR,7.777777777777777
10,79,999,CAR,10.0
11,79,999,NAR,10.0
12,79,999,SAR,10.0
13,79,608,PLSQ,0.0
14,79,608,AWR,1.1779448621553885
0,80,167S,PLSQ,0.0
1,80,167S,THNB,1.2055137844611528
2,80,505,PLSQ,0.0
3,80,505,ASV,5.666666666666666
4,80,505,IFM,10.0
5,80,505,THNB,10.0
6,80,167N,PLSQ,0.0
7,80,167N,THNB,1.2055137844611528
8,80,999,PLSQ,0.0
9,80,999,AWR,7.888888888888889
10,80,999,CAR,10.0
11,80,999,NAR,10.0
12,80,999,SAR,10.0
13,80,608,PLSQ,0.0
14,80,608,AWR,1.2055137844611528
0,81,167S,PLSQ,0.0
1,81,167S,THNB,1.233082706766917
2,81,505,PLSQ,0.0
3,81,505,ASV,5.75
4,81,505,IFM,10.0
5,81,505,THNB,10.0
6,81,167N,PLSQ,0.0
7,81,167N,THNB,1.233082706766917
8,81,999,PLSQ,0.0
9,81,999,AWR,8.0
10,81,999,CAR,10.0
11,81,999,NAR,10.0
12,81,999,SAR,10.0
13,81,608,PLSQ,0.0
14,81,608,AWR,1.233082706766917
0,82,167S,PLSQ,0.0
1,82,167S,THNB,1.2606516290726817
2,82,505,PLSQ,0.0
3,82,505,ASV,5.833333333333333
4,82,505,IFM,10.0
5,82,505,THNB,10.0
6,82,167N,PLSQ,0.0
7,82,167N,THNB,1.2606516290726817
8,82,999,PLSQ,0.0
9,82,999,AWR,8.11111111111111
10,82,999,CAR,10.0
11,82,999,NAR,10.0
12,82,999,SAR,10.0
13,82,608,PLSQ,0.0
14,82,608,AWR,1.2606516290726817
0,83,167S,PLSQ,0.0
1,83,167S,THNB,1.288220551378446
2,83,505,PLSQ,0.0
3,83,505,ASV,5.916666666666666
4,83,505,IFM,10.0
5,83,505,THNB,10.0
6,83,167N,PLSQ,0.0
7,83,167N,THNB,1.288220551378446
8,83,999,PLSQ,0.0
9,83,999,AWR,8.222222222222221
10,83,999,CAR,10.0
11,83,999,NAR,10.0
12,83,999,SAR,10.0
13,83,608,PLSQ,0.0
14,83,608,AWR,1.288220551378446
0,84,167S,PLSQ,0.0
1,84,167S,THNB,1.3157894736842106
2,84,505,PLSQ,0.0
3,84,505,ASV,6.0
4,84,505,IFM,10.0
5,84,505,THNB,10.0
6,84,167N,PLSQ,0.0
7,84,167N,THNB,1.3157894736842106
8,84,999,PLSQ,0.0
9,84,999,AWR,8.333333333333332
10,84,999,CAR,10.0
11,84,999,NAR,10.0
12,84,999,SAR,10.0
13,84,608,PLSQ,0.0
14,84,608,AWR,1.3157894736842106
0,85,167S,PLSQ,0.0
1,85,167S,THNB,1.3433583959899749
2,85,505,PLSQ,0.0
3,85,505,ASV,6.083333333333333
4,85,505,IFM,10.0
5,85,505,THNB,10.0
6,85,167N,PLSQ,0.0
7,85,167N,THNB,1.3433583959899749
8,85,999,PLSQ,0.0
9,85,999,AWR,8.444444444444445
10,85,999,CAR,10.0
11,85,999,NAR,10.0
12,85,999,SAR,10.0
13,85,608,PLSQ,0.0
14,85,608,AWR,1.3433583959899749
0,86,167S,PLSQ,0.0
1,86,167S,THNB,1.370927318295739
2,86,505,PLSQ,0.0
3,86,505,ASV,6.166666666666666
4,86,505,IFM,10.0
5,86,505,THNB,10.0
6,86,167N,PLSQ,0.0
7,86,167N,THNB,1.370927318295739
8,86,999,PLSQ,0.0
9,86,999,AWR,8.555555555555555
10,86,999,CAR,10.0
11,86,999,NAR,10.0
12,86,999,SAR,10.0
13,86,608,PLSQ,0.0
14,86,608,AWR,1.370927318295739
0,87,167S,PLSQ,0.0
1,87,167S,THNB,1.3984962406015038
2,87,505,PLSQ,0.0
3,87,505,ASV,6.25
4,87,505,IFM,10.0
5,87,505,THNB,10.0
6,87,167N,PLSQ,0.0
7,87,167N,THNB,1.3984962406015038
8,87,999,PLSQ,0.0
9,87,999,AWR,8.666666666666666
10,87,999,CAR,10.0
11,87,999,NAR,10.0
12,87,999,SAR,10.0
13,87,608,PLSQ,0.0
14,87,608,AWR,1.3984962406015038
0,88,167S,PLSQ,0.0
1,88,167S,THNB,1.426065162907268
2,88,505,PLSQ,0.0
3,88,505,ASV,6.333333333333333
4,88,505,IFM,10.0
5,88,505,THNB,10.0
6,88,167N,PLSQ,0.0
7,88,167N,THNB,1.426065162907268
8,88,999,PLSQ,0.0
9,88,999,AWR,8.777777777777777
10,88,999,CAR,10.0
11,88,999,NAR,10.0
12,88,999,SAR,10.0
13,88,608,PLSQ,0.0
14,88,608,AWR,1.426065162907268
0,89,167S,PLSQ,0.0
1,89,167S,THNB,1.4536340852130323
2,89,505,PLSQ,0.0
3,89,505,ASV,6.416666666666666
4,89,505,IFM,10.0
5,89,505,THNB,10.0
6,89,167N,PLSQ,0.0
7,89,167N,THNB,1.4536340852130323
8,89,999,PLSQ,0.0
9,89,999,AWR,8.888888888888888
10,89,999,CAR,10.0
11,89,999,NAR,10.0
12,89,999,SAR,10.0
13,89,608,PLSQ,0.0
14,89,608,AWR,1.4536340852130323
0,90,167S,PLSQ,0.0
1,90,167S,THNB,1.481203007518797
2,90,505,PLSQ,0.0
3,90,505,ASV,6.5
4,90,505,IFM,10.0
5,90,505,THNB,10.0
6,90,167N,PLSQ,0.0
7,90,167N,THNB,1.481203007518797
8,90,999,PLSQ,0.0
9,90,999,AWR,9.0
10,90,999,CAR,10.0
11,90,999,NAR,10.0
12,90,999,SAR,10.0
13,90,608,PLSQ,0.0
14,90,608,AWR,1.481203007518797
0,91,167S,PLSQ,0.0
1,91,167S,THNB,1.5087719298245612
2,91,505,PLSQ,0.0
3,91,505,ASV,6.583333333333333
4,91,505,IFM,10.0
5,91,505,THNB,10.0
6,91,167N,PLSQ,0.0
7,91,167N,THNB,1.5087719298245612
8,91,999,PLSQ,0.0
9,91,999,AWR,9.11111111111111
10,91,999,CAR,10.0
11,91,999,NAR,10.0
12,91,999,SAR,10.0
13,91,608,PLSQ,0.0
14,91,608,AWR,1.5087719298245612
0,92,167S,PLSQ,0.0
1,92,167S,THNB,1.5363408521303255
2,92,505,PLSQ,0.0
3,92,505,ASV,6.666666666666666
4,92,505,IFM,10.0
5,92,505,THNB,10.0
6,92,167N,PLSQ,0.0
7,92,167N,THNB,1.5363408521303255
8,92,999,PLSQ,0.0
9,92,999,AWR,9.222222222222221
10,92,999,CAR,10.0
11,92,999,NAR,10.0
12,92,999,SAR,10.0
13,92,608,PLSQ,0.0
14,92,608,AWR,1.5363408521303255
0,93,167S,PLSQ,0.0
1,93,167S,THNB,1.5639097744360901
2,93,505,PLSQ,0.0
3,93,505,ASV,6.75
4,93,505,IFM,10.0
5,93,505,THNB,10.0
6,93,167N,PLSQ,0.0
7,93,167N,THNB,1.5639097744360901
8,93,999,PLSQ,0.0
9,93,999,AWR,9.333333333333332
10,93,999,CAR,10.0
11,93,999,NAR,10.0
12,93,999,SAR,10.0
13,93,608,PLSQ,0.0
14,93,608,AWR,1.5639097744360901
0,94,167S,PLSQ,0.0
1,94,167S,THNB,1.5914786967418544
2,94,505,PLSQ,0.0
3,94,505,ASV,6.833333333333333
4,94,505,IFM,10.0
5,94,505,THNB,10.0
6,94,167N,PLSQ,0.0
7,94,167N,THNB,1.5914786967418544
8,94,999,PLSQ,0.0
9,94,999,AWR,9.444444444444445
10,94,999,CAR,10.0
11,94,999,NAR,10.0
12,94,999,SAR,10.0
13,94,608,PLSQ,0.0
14,94,608,AWR,1.5914786967418544
0,95,167S,PLSQ,0.0
1,95,167S,THNB,1.619047619047619
2,95,505,PLSQ,0.0
3,95,505,ASV,6.916666666666666
4,95,505,IFM,10.0
5,95,505,THNB,10.0
6,95,167N,PLSQ,0.0
7,95,167N,THNB,1.619047619047619
8,95,999,PLSQ,0.0
9,95,999,AWR,9.555555555555555
10,95,999,CAR,10.0
11,95,999,NAR,10.0
12,95,999,SAR,10.0
13,95,608,PLSQ,0.0
14,95,608,AWR,1.619047619047619
0,96,167S,PLSQ,0.0
1,96,167S,THNB,1.6466165413533833
2,96,505,PLSQ,0.0
3,96,505,ASV,7.0
4,96,505,IFM,10.0
5,96,505,THNB,10.0
6,96,167N,PLSQ,0.0
7,96,167N,THNB,1.6466165413533833
8,96,999,PLSQ,0.0
9,96,999,AWR,9.666666666666666
10,96,999,CAR,10.0
11,96,999,NAR,10.0
12,96,999,SAR,10.0
13,96,608,PLSQ,0.0
14,96,608,AWR,1.6466165413533833
0,97,167S,PLSQ,0.0
1,97,167S,THNB,1.6741854636591476
2,97,505,PLSQ,0.0
3,97,505,ASV,7.083333333333332
4,97,505,IFM,10.0
5,97,505,THNB,10.0
6,97,167N,PLSQ,0.0
7,97,167N,THNB,1.6741854636591476
8,97,999,PLSQ,0.0
9,97,999,AWR,9.777777777777777
10,97,999,CAR,10.0
11,97,999,NAR,10.0
12,97,999,SAR,10.0
13,97,608,PLSQ,0.0
14,97,608,AWR,1.6741854636591476
0,98,167S,PLSQ,0.0
1,98,167S,THNB,1.7017543859649122
2,98,505,PLSQ,0.0
3,98,505,ASV,7.166666666666666
4,98,505,IFM,10.0
5,98,505,THNB,10.0
6,98,167N,PLSQ,0.0
7,98,167N,THNB,1.7017543859649122
8,98,999,PLSQ,0.0
9,98,999,AWR,9.888888888888888
10,98,999,CAR,10.0
11,98,999,NAR,10.0
12,98,999,SAR,10.0
13,98,608,PLSQ,0.0
14,98,608,AWR,1.7017543859649122
0,99,167S,PLSQ,0.0
1,99,167S,THNB,1.7293233082706765
2,99,505,PLSQ,0.0
3,99,505,ASV,7.25
4,99,505,IFM,10.0
5,99,505,THNB,10.0
6,99,167N,PLSQ,0.0
7,99,167N,THNB,1.7293233082706765
8,99,999,PLSQ,0.0
9,99,999,AWR,10.0
10,99,999,CAR,10.0
11,99,999,NAR,10.0
12,99,999,SAR,10.0
13,99,608,PLSQ,0.0
14,99,608,AWR,1.7293233082706765
0,100,167S,PLSQ,0.0
1,100,167S,THNB,1.7568922305764412
2,100,505,PLSQ,0.0
3,100,505,ASV,7.333333333333332
4,100,505,IFM,10.0
5,100,505,THNB,10.0
6,100,167N,PLSQ,0.0
7,100,167N,THNB,1.7568922305764412
8,100,999,PLSQ,0.0
9,100,999,AWR,10.0
10,100,999,CAR,-1.0
11,100,999,NAR,10.0
12,100,999,SAR,10.0
13,100,608,PLSQ,0.0
14,100,608,AWR,1.7568922305764412
0,101,167S,PLSQ,0.0
1,101,167S,THNB,1.7844611528822054
2,101,505,PLSQ,0.0
3,101,505,ASV,7.416666666666666
4,101,505,IFM,10.0
5,101,505,THNB,10.0
6,101,167N,PLSQ,0.0
7,101,167N,THNB,1.7844611528822054
8,101,999,PLSQ,0.0
9,101,999,AWR,10.0
10,101,999,CAR,-0.8888888888888888
11,101,999,NAR,10.0
12,101,999,SAR,10.0
13,101,608,PLSQ,0.0
14,101,608,AWR,1.7844611528822054
0,102,167S,PLSQ,0.0
1,102,167S,THNB,1.8120300751879697
2,102,505,PLSQ,0.0
3,102,505,ASV,7.5
4,102,505,IFM,10.0
5,102,505,THNB,10.0
6,102,167N,PLSQ,0.0
7,102,167N,THNB,1.8120300751879697
8,102,999,PLSQ,0.0
9,102,999,AWR,10.0
10,102,999,CAR,-0.7777777777777778
11,102,999,NAR,10.0
12,102,999,SAR,10.0
13,102,608,PLSQ,0.0
14,102,608,AWR,1.8120300751879697
0,103,167S,PLSQ,0.0
1,103,167S,THNB,1.8395989974937343
2,103,505,PLSQ,0.0
3,103,505,ASV,7.583333333333332
4,103,505,IFM,10.0
5,103,505,THNB,10.0
6,103,167N,PLSQ,0.0
7,103,167N,THNB,1.8395989974937343
8,103,999,PLSQ,0.0
9,103,999,AWR,10.0
10,103,999,CAR,-0.6666666666666667
11,103,999,NAR,10.0
12,103,999,SAR,10.0
13,103,608,PLSQ,0.0
14,103,608,AWR,1.8395989974937343
0,104,167S,PLSQ,0.0
1,104,167S,THNB,1.8671679197994986
2,104,505,PLSQ,0.0
3,104,505,ASV,7.666666666666666
4,104,505,IFM,10.0
5,104,505,THNB,10.0
6,104,167N,PLSQ,0.0
7,104,167N,THNB,1.8671679197994986
8,104,999,PLSQ,0.0
9,104,999,AWR,10.0
10,104,999,CAR,-0.5555555555555556
11,104,999,NAR,10.0
12,104,999,SAR,10.0
13,104,608,PLSQ,0.0
14,104,608,AWR,1.8671679197994986
0,105,167S,PLSQ,0.0
1,105,167S,THNB,1.8947368421052628
2,105,505,PLSQ,0.0
3,105,505,ASV,7.75
4,105,505,IFM,10.0
5,105,505,THNB,10.0
6,105,167N,PLSQ,0.0
7,105,167N,THNB,1.8947368421052628
8,105,999,PLSQ,0.0
9,105,999,AWR,10.0
10,105,999,CAR,-0.4444444444444444
11,105,999,NAR,10.0
12,105,999,SAR,10.0
13,105,608,PLSQ,0.0
14,105,608,AWR,1.8947368421052628
0,106,167S,PLSQ,0.0
1,106,167S,THNB,1.9223057644110275
2,106,505,PLSQ,0.0
3,106,505,ASV,7.833333333333332
4,106,505,IFM,10.0
5,106,505,THNB,10.0
6,106,167N,PLSQ,0.0
7,106,167N,THNB,1.9223057644110275
8,106,999,PLSQ,0.0
9,106,999,AWR,10.0
10,106,999,CAR,-0.33333333333333337
11,106,999,NAR,10.0
12,106,999,SAR,10.0
13,106,608,PLSQ,0.0
14,106,608,AWR,1.9223057644110275
0,107,167S,PLSQ,0.0
1,107,167S,THNB,1.9498746867167918
2,107,505,PLSQ,0.0
3,107,505,ASV,7.916666666666666
4,107,505,IFM,10.0
5,107,505,THNB,10.0
6,107,167N,PLSQ,0.0
7,107,167N,THNB,1.9498746867167918
8,107,999,PLSQ,0.0
9,107,999,AWR,10.0
10,107,999,CAR,-0.22222222222222232
11,107,999,NAR,10.0
12,107,999,SAR,10.0
13,107,608,PLSQ,0.0
14,107,608,AWR,1.9498746867167918
0,108,167S,PLSQ,0.0
1,108,167S,THNB,1.977443609022556
2,108,505,PLSQ,0.0
3,108,505,ASV,8.0
4,108,505,IFM,10.0
5,108,505,THNB,10.0
6,108,167N,PLSQ,0.0
7,108,167N,THNB,1.977443609022556
8,108,999,PLSQ,0.0
9,108,999,AWR,10.0
10,108,999,CAR,-0.11111111111111116
11,108,999,NAR,10.0
12,108,999,SAR,10.0
13,108,608,PLSQ,0.0
14,108,608,AWR,1.977443609022556
0,109,167S,PLSQ,0.0
1,109,167S,THNB,2.0050125313283207
2,109,505,PLSQ,0.0
3,109,505,ASV,8.083333333333332
4,109,505,IFM,10.0
5,109,505,THNB,10.0
6,109,167N,PLSQ,0.0
7,109,167N,THNB,2.0050125313283207
8,109,999,PLSQ,0.0
9,109,999,AWR,10.0
10,109,999,CAR,0.0
11,109,999,NAR,10.0
12,109,999,SAR,10.0
13,109,608,PLSQ,0.0
14,109,608,AWR,2.0050125313283207
0,110,167S,PLSQ,0.0
1,110,167S,THNB,2.032581453634085
2,110,505,PLSQ,0.0
3,110,505,ASV,8.166666666666666
4,110,505,IFM,10.0
5,110,505,THNB,10.0
6,110,167N,PLSQ,0.0
7,110,167N,THNB,2.032581453634085
8,110,999,PLSQ,0.0
9,110,999,AWR,10.0
10,110,999,CAR,0.11111111111111116
11,110,999,NAR,10.0
12,110,999,SAR,10.0
13,110,608,PLSQ,0.0
14,110,608,AWR,2.032581453634085
0,111,167S,PLSQ,0.0
1,111,167S,THNB,2.0601503759398496
2,111,505,PLSQ,0.0
3,111,505,ASV,8.25
4,111,505,IFM,10.0
5,111,505,THNB,10.0
6,111,167N,PLSQ,0.0
7,111,167N,THNB,2.0601503759398496
8,111,999,PLSQ,0.0
9,111,999,AWR,10.0
10,111,999,CAR,0.2222222222222221
11,111,999,NAR,10.0
12,111,999,SAR,10.0
13,111,608,PLSQ,0.0
14,111,608,AWR,2.0601503759398496
0,112,167S,PLSQ,0.0
1,112,167S,THNB,2.087719298245614
2,112,505,PLSQ,0.0
3,112,505,ASV,8.333333333333332
4,112,505,IFM,10.0
5,112,505,THNB,10.0
6,112,167N,PLSQ,0.0
7,112,167N,THNB,2.087719298245614
8,112,999,PLSQ,0.0
9,112,999,AWR,10.0
10,112,999,CAR,0.33333333333333326
11,112,999,NAR,10.0
12,112,999,SAR,10.0
13,112,608,PLSQ,0.0
14,112,608,AWR,2.087719298245614
0,113,167S,PLSQ,0.0
1,113,167S,THNB,2.115288220551378
2,113,505,PLSQ,0.0
3,113,505,ASV,8.416666666666666
4,113,505,IFM,10.0
5,113,505,THNB,10.0
